time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_loss,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/explained_variance,train/learning_rate,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
671000,257.0,311.6,81.79583740234375,134200,198,3383,513.1620483398438,-3.109701633453369,0.0007,134199,-7.682568550109863,,
671500,257.0,309.25,-0.03794344142079353,134300,198,3385,2.916901394200977e-05,0.46012699604034424,0.0007,134299,-7.688060283660889,,
672000,257.0,310.23,-65.46332550048828,134400,198,3386,196.47183227539062,-0.49564969539642334,0.0007,134399,-7.6759161949157715,,
672500,,,366.0700988769531,,,,2671.424560546875,-2.001260757446289,0.0007,134499,-7.682833194732666,257.0,0.0
672500,257.0,308.84,,134500,198,3392,,,,,,,
673000,257.0,310.47,6.070980072021484,134600,198,3394,0.7659839391708374,-0.1380709409713745,0.0007,134599,-7.6926589012146,,
673500,257.0,308.91,-0.03324563801288605,134700,198,3396,2.423326441203244e-05,0.15099233388900757,0.0007,134699,-7.696311950683594,,
674000,257.0,309.82,-0.08126777410507202,134800,198,3398,0.00013485692034009844,-0.07555580139160156,0.0007,134799,-7.697057247161865,,
674500,257.0,312.31,-882.6410522460938,134900,198,3399,12689.7275390625,-1.2282330989837646,0.0007,134899,-7.692207336425781,,
675000,,,-503.8607482910156,,,,4353.44482421875,-5.449409008026123,0.0007,134999,-7.689047336578369,257.0,0.0
675000,257.0,311.21,,135000,198,3404,,,,,,,
675500,257.0,310.38,-0.060936350375413895,135100,198,3406,7.179947715485469e-05,0.011032938957214355,0.0007,135099,-7.696356296539307,,
676000,257.0,313.38,610.896484375,135200,198,3408,8524.6474609375,-1820.2174072265625,0.0007,135199,-7.7004289627075195,,
676500,257.0,313.98,0.04667186737060547,135300,198,3410,0.00015857693506404757,-5.728809356689453,0.0007,135299,-7.696994781494141,,
677000,257.0,308.33,154.56719970703125,135400,198,3411,736.9314575195312,-29.143762588500977,0.0007,135399,-7.686924934387207,,
677500,,,-0.16229505836963654,,,,0.0006697208154946566,-4.512528896331787,0.0007,135499,-7.6851348876953125,257.0,0.0
677500,257.0,313.31,,135500,198,3417,,,,,,,
678000,257.0,317.81,778.2650756835938,135600,198,3419,13506.984375,-1416.0863037109375,0.0007,135599,-7.680091857910156,,
678500,257.0,315.42,-977.94677734375,135700,198,3421,15195.6767578125,0.02145230770111084,0.0007,135699,-7.6563262939453125,,
679000,257.0,317.2,439.7337341308594,135800,198,3423,5908.69091796875,-6160.73779296875,0.0007,135799,-7.67474889755249,,
679500,257.0,316.65,105.53521728515625,135900,198,3424,285.989501953125,-0.4205515384674072,0.0007,135899,-7.659481048583984,,
680000,,,26.51885414123535,,,,104.2491455078125,-0.516494631767273,0.0007,135999,-7.665714263916016,257.0,0.0
680000,257.0,328.22,,136000,198,3430,,,,,,,
680500,257.0,327.07,-0.05535786226391792,136100,198,3432,6.290917372098193e-05,-0.00024127960205078125,0.0007,136099,-7.669869899749756,,
681000,257.0,327.56,866.3949584960938,136200,198,3434,13355.8984375,4.965066909790039e-05,0.0007,136199,-7.678031921386719,,
681500,257.0,330.07,-0.07870198041200638,136300,198,3436,0.00012405628513079137,5.960464477539063e-08,0.0007,136299,-7.6789703369140625,,
682000,257.0,327.39,-0.04361959919333458,136400,198,3437,4.293361780582927e-05,0.0,0.0007,136399,-7.674719333648682,,
682500,,,-0.05521650239825249,,,,6.620407657464966e-05,0.00047153234481811523,0.0007,136499,-7.677321910858154,257.0,0.0
682500,257.0,329.26,,136500,198,3443,,,,,,,
683000,257.0,331.02,59.9576530456543,136600,198,3445,125.24299621582031,-1.7005372047424316,0.0007,136599,-7.67310094833374,,
683500,257.0,333.44,-0.14650511741638184,136700,198,3447,0.00045720781781710684,-0.10300660133361816,0.0007,136699,-7.6599884033203125,,
684000,257.0,334.13,451.6576232910156,136800,198,3449,6563.49072265625,-5005.82958984375,0.0007,136799,-7.663205146789551,,
684500,257.0,331.99,-0.12424097210168839,136900,198,3451,0.00033908686600625515,-0.6277121305465698,0.0007,136899,-7.664167881011963,,
685000,,,-0.09798773378133774,,,,0.00019383399921935052,0.0,0.0007,136999,-7.672750949859619,257.0,0.0
685000,257.0,336.49,,137000,198,3456,,,,,,,
685500,257.0,336.75,-0.01812461018562317,137100,198,3458,7.118362645996967e-06,-0.08926200866699219,0.0007,137099,-7.683189392089844,,
686000,257.0,335.0,848.8043823242188,137200,198,3460,13935.853515625,-1054.172607421875,0.0007,137199,-7.6838698387146,,
686500,257.0,340.58,-0.010404834523797035,137300,198,3462,1.168041580967838e-05,0.8958741128444672,0.0007,137299,-7.678955078125,,
687000,257.0,336.49,-0.03027811460196972,137400,198,3463,4.0445909689879045e-05,-0.058568596839904785,0.0007,137399,-7.682216644287109,,
687500,,,-0.04272136464715004,,,,0.00013707087782677263,-2.2750110626220703,0.0007,137499,-7.678371429443359,257.0,0.0
687500,257.0,337.07,,137500,198,3470,,,,,,,
688000,257.0,335.86,1032.2498779296875,137600,198,3471,22048.83203125,-716.35693359375,0.0007,137599,-7.677018165588379,,
688500,257.0,333.13,-0.08697441965341568,137700,198,3473,0.00015254231402650476,0.05611920356750488,0.0007,137699,-7.6793107986450195,,
689000,257.0,334.1,-0.010006265714764595,137800,198,3475,1.97116469280445e-06,0.0013613104820251465,0.0007,137799,-7.686413764953613,,
689500,257.0,331.68,298.64813232421875,137900,198,3476,1762.732421875,0.0,0.0007,137899,-7.683554172515869,,
690000,,,-0.04317570477724075,,,,3.843598460662179e-05,4.2498111724853516e-05,0.0007,137999,-7.690346717834473,257.0,0.0
690000,257.0,327.83,,138000,198,3482,,,,,,,
690500,257.0,324.89,-0.06995828449726105,138100,198,3484,0.0001075489490176551,-0.6006771326065063,0.0007,138099,-7.6885576248168945,,
691000,257.0,324.29,-0.010142161510884762,138200,198,3486,2.118413704010891e-06,0.12950760126113892,0.0007,138199,-7.695102214813232,,
691500,257.0,323.47,147.4002685546875,138300,198,3488,626.5794067382812,-16.75928497314453,0.0007,138299,-7.691038608551025,,
692000,257.0,323.56,-0.03554875776171684,138400,198,3489,2.8141081202193163e-05,0.04988741874694824,0.0007,138399,-7.693706035614014,,
692500,,,-791.5392456054688,,,,12814.5087890625,-58.43207550048828,0.0007,138499,-7.694448947906494,257.0,0.0
692500,257.0,316.31,,138500,198,3493,,,,,,,
693000,257.0,319.45,-0.06251678615808487,138600,198,3495,7.863211794756353e-05,0.033904969692230225,0.0007,138599,-7.696260929107666,,
693500,257.0,316.46,-0.10442455857992172,138700,198,3497,0.0002256161969853565,-0.004577279090881348,0.0007,138699,-7.6973090171813965,,
694000,257.0,310.68,7.611921787261963,138800,198,3499,1.0115033388137817,0.5049292147159576,0.0007,138799,-7.693515777587891,,
694500,257.0,313.51,-187.1076202392578,138900,198,3500,1984.478515625,-977.8974609375,0.0007,138899,-7.685859680175781,,
695000,,,347.5607604980469,,,,2124.786376953125,-0.00012767314910888672,0.0007,138999,-7.689373016357422,257.0,0.0
695000,257.0,313.36,,139000,198,3504,,,,,,,
695500,257.0,309.74,-136.5233612060547,139100,198,3506,1562.2725830078125,-8421.3984375,0.0007,139099,-7.682725429534912,,
696000,257.0,308.17,640.2424926757812,139200,198,3508,8989.2861328125,-1817.5482177734375,0.0007,139199,-7.6892313957214355,,
696500,257.0,309.02,-0.09153090417385101,139300,198,3510,0.00016979934298433363,-0.10363137722015381,0.0007,139299,-7.676208019256592,,
697000,257.0,305.13,-0.0694318413734436,139400,198,3511,9.668370330473408e-05,-0.6401512622833252,0.0007,139399,-7.67647647857666,,
697500,,,4.142772197723389,,,,0.5792648792266846,-0.08506989479064941,0.0007,139499,-7.680975437164307,257.0,0.0
697500,257.0,302.45,,139500,198,3517,,,,,,,
698000,257.0,306.39,122.55730438232422,139600,198,3519,263.9054870605469,-25.323749542236328,0.0007,139599,-7.68389892578125,,
698500,257.0,307.85,-343.9823913574219,139700,198,3521,5413.32958984375,-21832.052734375,0.0007,139699,-7.680017948150635,,
699000,257.0,308.05,36.42690658569336,139800,198,3523,63.940284729003906,-0.010742783546447754,0.0007,139799,-7.687524318695068,,
699500,257.0,312.37,-436.2823791503906,139900,198,3524,7963.38232421875,-836.6177368164062,0.0007,139899,-7.681598663330078,,
700000,,,5.729292869567871,,,,4.93196964263916,-2.500831365585327,0.0007,139999,-7.6835856437683105,257.0,0.0
700000,257.0,309.19,,140000,198,3531,,,,,,,
700500,257.0,311.86,-0.08466926217079163,140100,198,3532,0.00014246882346924394,0.012844622135162354,0.0007,140099,-7.685060024261475,,
701000,257.0,309.38,-0.027206754311919212,140200,198,3534,1.5053723473101854e-05,-0.0018323659896850586,0.0007,140199,-7.692442417144775,,
701500,257.0,310.3,-0.1172504797577858,140300,198,3536,0.0002887386071961373,0.0,0.0007,140299,-7.6917724609375,,
702000,257.0,307.56,-0.023954445496201515,140400,198,3537,1.1773637197620701e-05,-0.0012017488479614258,0.0007,140399,-7.69722318649292,,
702500,,,5.759758278145455e-05,,,,5.787931939282842e-11,-0.6081420183181763,0.0007,140499,-7.7014665603637695,257.0,0.0
702500,257.0,306.29,,140500,198,3543,,,,,,,
703000,257.0,306.49,133.1278839111328,140600,198,3545,377.408935546875,-1.8487200736999512,0.0007,140599,-7.691028594970703,,
703500,257.0,305.87,-743.2365112304688,140700,198,3547,9709.0205078125,-8.187832832336426,0.0007,140699,-7.686758518218994,,
704000,257.0,304.59,-0.09181255847215652,140800,198,3549,0.00017455752822570503,0.0,0.0007,140799,-7.689427852630615,,
704500,257.0,303.86,-0.13116073608398438,140900,198,3551,0.0003625477838795632,0.0,0.0007,140899,-7.689795017242432,,
705000,,,-47.03693771362305,,,,202.14385986328125,-1119.52294921875,0.0007,140999,-7.694593906402588,257.0,0.0
705000,257.0,304.95,,141000,198,3557,,,,,,,
705500,257.0,301.79,7.653013706207275,141100,198,3558,0.9848434329032898,-0.00591588020324707,0.0007,141099,-7.689405918121338,,
706000,257.0,299.82,581.60009765625,141200,198,3560,6092.12939453125,-636.0697021484375,0.0007,141199,-7.683555603027344,,
706500,257.0,296.75,106.1955337524414,141300,198,3562,190.61929321289062,-1.7500054836273193,0.0007,141299,-7.68752908706665,,
707000,257.0,297.19,-0.10275111347436905,141400,198,3564,0.00021016020036768168,0.0018494725227355957,0.0007,141399,-7.690026760101318,,
707500,,,-120.44005584716797,,,,308.8677062988281,-2.4970858097076416,0.0007,141499,-7.6817779541015625,257.0,0.0
707500,257.0,288.62,,141500,198,3570,,,,,,,
708000,257.0,286.48,-0.04564368724822998,141600,198,3571,4.461477874428965e-05,0.0009539127349853516,0.0007,141599,-7.692639350891113,,
708500,257.0,286.08,-0.09429144859313965,141700,198,3573,0.00019219209207221866,1.1920928955078125e-07,0.0007,141699,-7.692567348480225,,
709000,257.0,287.56,-0.059347283095121384,141800,198,3575,7.591603207401931e-05,0.0011036396026611328,0.0007,141799,-7.694624423980713,,
709500,257.0,287.93,266.49334716796875,141900,198,3577,1362.1326904296875,0.2661837339401245,0.0007,141899,-7.688207149505615,,
710000,,,40.984371185302734,,,,34.649200439453125,0.7389205694198608,0.0007,141999,-7.688748359680176,257.0,0.0
710000,257.0,291.41,,142000,198,3583,,,,,,,
710500,257.0,289.03,-0.08132675290107727,142100,198,3584,0.00012825531302951276,0.4132155776023865,0.0007,142099,-7.691430568695068,,
711000,257.0,285.92,-0.11222594231367111,142200,198,3586,0.00026786173111759126,-1.3258793354034424,0.0007,142199,-7.693363189697266,,
711500,257.0,278.67,0.12705956399440765,142300,198,3588,1.1084133386611938,-3.7568788528442383,0.0007,142299,-7.688914775848389,,
712000,257.0,278.81,-0.04990381374955177,142400,198,3590,6.893600220791996e-05,-0.38741374015808105,0.0007,142399,-7.692962169647217,,
712500,,,3.7475807666778564,,,,0.6166549921035767,-0.651404857635498,0.0007,142499,-7.6962504386901855,257.0,0.0
712500,257.0,278.19,,142500,198,3595,,,,,,,
713000,257.0,278.64,653.4739379882812,142600,198,3597,8671.7861328125,-1358.7021484375,0.0007,142599,-7.6899871826171875,,
713500,257.0,283.41,-0.05525607615709305,142700,198,3598,6.321602268144488e-05,-0.021831154823303223,0.0007,142699,-7.693019390106201,,
714000,257.0,283.99,-0.09810347855091095,142800,198,3600,0.00019392365356907248,0.17048466205596924,0.0007,142799,-7.69038724899292,,
714500,257.0,280.09,136.87063598632812,142900,198,3602,678.4603881835938,0.0005537271499633789,0.0007,142899,-7.687705993652344,,
715000,,,-316.28369140625,,,,4628.99365234375,-1953.3455810546875,0.0007,142999,-7.684942722320557,257.0,0.0
715000,257.0,281.33,,143000,198,3607,,,,,,,
715500,257.0,280.03,-470.9767150878906,143100,198,3609,4912.54638671875,-259.7302551269531,0.0007,143099,-7.687174320220947,,
716000,257.0,278.02,-0.04853740334510803,143200,198,3611,4.5088741899235174e-05,-0.002323746681213379,0.0007,143199,-7.696362495422363,,
716500,257.0,278.52,393.3324890136719,143300,198,3612,2954.686279296875,-1.0056352615356445,0.0007,143299,-7.693482875823975,,
717000,257.0,283.46,152.9254913330078,143400,198,3614,489.14361572265625,0.0,0.0007,143399,-7.68964147567749,,
717500,,,-0.056120384484529495,,,,6.050571028026752e-05,0.5857647657394409,0.0007,143499,-7.6918792724609375,257.0,0.0
717500,257.0,285.1,,143500,198,3619,,,,,,,
718000,257.0,284.86,517.3543090820312,143600,198,3621,5504.2197265625,-1312.8319091796875,0.0007,143599,-7.696423530578613,,
718500,257.0,283.52,-64.71358489990234,143700,198,3622,146.46714782714844,0.43585526943206787,0.0007,143699,-7.693421363830566,,
719000,257.0,286.27,-0.08051403611898422,143800,198,3624,0.00014182431914377958,-0.8970649242401123,0.0007,143799,-7.6988749504089355,,
719500,257.0,284.11,-0.02575990930199623,143900,198,3626,1.3995738299854565e-05,1.1920928955078125e-07,0.0007,143899,-7.701992034912109,,
720000,,,-0.18165378272533417,,,,0.0006636797334067523,-1.1920928955078125e-07,0.0007,143999,-7.696103572845459,257.0,0.0
720000,257.0,283.66,,144000,198,3632,,,,,,,
720500,257.0,286.38,121.3291244506836,144100,198,3634,1435.4608154296875,-1477.08544921875,0.0007,144099,-7.693997383117676,,
721000,257.0,283.56,2.487792730331421,144200,198,3635,0.3999296724796295,-0.18594622611999512,0.0007,144199,-7.694161891937256,,
721500,257.0,288.14,-0.04100741446018219,144300,198,3637,3.252669921494089e-05,-0.0015597343444824219,0.0007,144299,-7.694751262664795,,
722000,257.0,288.88,506.2632751464844,144400,198,3639,4986.5654296875,-79.78471374511719,0.0007,144399,-7.692568302154541,,
722500,,,-0.017101621255278587,,,,6.083506832510466e-06,0.67019122838974,0.0007,144499,-7.693930149078369,257.0,0.0
722500,257.0,286.56,,144500,198,3645,,,,,,,
723000,257.0,288.12,-54.654449462890625,144600,198,3647,98.48567199707031,-0.42844831943511963,0.0007,144599,-7.690284252166748,,
723500,257.0,291.71,77.90812683105469,144700,198,3648,100.80460357666016,3.5881996154785156e-05,0.0007,144699,-7.6903204917907715,,
724000,257.0,292.58,-223.0360870361328,144800,198,3650,3391.751708984375,-271.82476806640625,0.0007,144799,-7.692955017089844,,
724500,257.0,293.66,-0.09199481457471848,144900,198,3652,0.00017709417443256825,0.007945775985717773,0.0007,144899,-7.6961517333984375,,
725000,,,-0.08701642602682114,,,,0.00017368693079333752,-0.7938637733459473,0.0007,144999,-7.700305938720703,257.0,0.0
725000,257.0,289.91,,145000,198,3658,,,,,,,
725500,257.0,289.28,538.2781372070312,145100,198,3660,4790.75927734375,-0.0014057159423828125,0.0007,145099,-7.700553894042969,,
726000,257.0,288.62,-511.44390869140625,145200,198,3662,5584.41796875,-34.2060546875,0.0007,145199,-7.6973724365234375,,
726500,257.0,285.55,-0.05976134166121483,145300,198,3663,7.629169704159722e-05,-0.0010218620300292969,0.0007,145299,-7.702430248260498,,
727000,257.0,288.34,-102.31050872802734,145400,198,3665,212.9912567138672,-0.6788287162780762,0.0007,145399,-7.697049140930176,,
727500,,,-32.33052444458008,,,,88.74790954589844,-19731947.0,0.0007,145499,-7.7003984451293945,257.0,0.0
727500,257.0,283.66,,145500,198,3671,,,,,,,
728000,257.0,283.76,406.4842224121094,145600,198,3673,4563.38818359375,-390.001220703125,0.0007,145599,-7.701155185699463,,
728500,257.0,283.2,-0.11043383926153183,145700,198,3674,0.00024508507340215147,0.0,0.0007,145699,-7.70058012008667,,
729000,257.0,287.17,582.9156494140625,145800,198,3676,6641.44677734375,-1091.5657958984375,0.0007,145799,-7.699531555175781,,
729500,257.0,288.76,18.5573787689209,145900,198,3678,6.849896430969238,0.4947968125343323,0.0007,145899,-7.696467876434326,,
730000,,,-538.3966674804688,,,,4996.66552734375,-9.085108757019043,0.0007,145999,-7.695465087890625,257.0,0.0
730000,257.0,292.89,,146000,198,3683,,,,,,,
730500,257.0,293.24,-0.049065351486206055,146100,198,3685,4.988022192264907e-05,0.0,0.0007,146099,-7.7021026611328125,,
731000,257.0,291.46,34.34390640258789,146200,198,3686,188.77322387695312,-2.791653871536255,0.0007,146199,-7.69716215133667,,
731500,257.0,287.98,-0.09659631550312042,146300,198,3688,0.0001783247571438551,-0.00019025802612304688,0.0007,146299,-7.701486110687256,,
732000,257.0,286.25,-0.05149644613265991,146400,198,3690,5.3354768169810995e-05,-0.24432003498077393,0.0007,146399,-7.700801372528076,,
732500,,,437.212890625,,,,4158.3095703125,-1046.7125244140625,0.0007,146499,-7.693477153778076,257.0,0.0
732500,257.0,288.43,,146500,198,3694,,,,,,,
733000,257.0,288.44,204.40379333496094,146600,198,3696,951.9491577148438,-2.0837621688842773,0.0007,146599,-7.69259786605835,,
733500,257.0,289.66,-0.12665094435214996,146700,198,3697,0.00033577109570614994,-0.0003472566604614258,0.0007,146699,-7.692739963531494,,
734000,257.0,293.43,-0.06369639933109283,146800,198,3699,7.990858284756541e-05,0.29533660411834717,0.0007,146799,-7.699403285980225,,
734500,257.0,300.8,-0.07172031700611115,146900,198,3701,0.00011614374670898542,0.005703568458557129,0.0007,146899,-7.6951003074646,,
735000,,,-443.9383850097656,,,,3421.317626953125,0.3378286361694336,0.0007,146999,-7.692376613616943,257.0,0.0
735000,257.0,299.08,,147000,198,3707,,,,,,,
735500,257.0,298.38,-0.024078186601400375,147100,198,3709,1.221667025674833e-05,0.001279294490814209,0.0007,147099,-7.693325042724609,,
736000,257.0,300.88,-0.06394732743501663,147200,198,3710,0.00010801920871017501,-2.145443916320801,0.0007,147199,-7.6940202713012695,,
736500,257.0,300.88,-21.53260040283203,147300,198,3712,51.85642623901367,-191.46270751953125,0.0007,147299,-7.699977397918701,,
737000,257.0,297.03,-0.09782908111810684,147400,198,3714,0.00018312247993890196,-0.08600473403930664,0.0007,147399,-7.706134796142578,,
737500,,,8.191006660461426,,,,1.1280639171600342,0.029046058654785156,0.0007,147499,-7.703652381896973,257.0,0.0
737500,257.0,298.37,,147500,198,3718,,,,,,,
738000,257.0,298.01,-0.015106230042874813,147600,198,3720,4.267931672075065e-06,0.6584078371524811,0.0007,147599,-7.700689792633057,,
738500,257.0,296.9,-0.08555952459573746,147700,198,3722,0.00015414634253829718,0.00036025047302246094,0.0007,147699,-7.7024078369140625,,
739000,257.0,297.32,8.023175239562988,147800,198,3723,1.0876314640045166,0.0,0.0007,147799,-7.699408054351807,,
